Time (h);U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Utot (V);J (A/cmｲ);I (A);TinH2 (ｰC);ToutH2 (ｰC);TinAIR (ｰC);ToutAIR (ｰC);TinWAT (ｰC);ToutWAT (ｰC);PinAIR (mbara);PoutAIR (mbara);PoutH2 (mbara);PinH2 (mbara);DinH2 (l/mn);DoutH2 (l/mn);DinAIR (l/mn);DoutAIR (l/mn);DWAT (l/mn);HrAIRFC (%)
894,8094233;0,644;0,641;0,638;0,636;0,628;3,131;0,70139;70,139;29,107;38,954;46,435;51,313;53,739;55,436;1301,124;1268,805;1303,437;1291,179;4,795;2,085;23,036;21,137;2,067;52,362
894,8178128;0,644;0,641;0,638;0,637;0,628;3,131;0,70154;70,154;29,081;38,865;46,478;51,323;53,787;55,437;1300,896;1267,667;1305,832;1292,603;4,793;2,088;23,032;21,067;2,069;52,227
894,8262025;0,644;0,641;0,638;0,638;0,629;3,132;0,70159;70,159;29,108;39,024;46,463;51,424;53,838;55,461;1300,156;1268,236;1300,072;1287,705;4,795;2,147;23,038;21,071;2,069;52,171
894,8345928;0,645;0,64;0,638;0,637;0,628;3,133;0,70154;70,154;29,122;38,973;46,486;51,406;53,858;55,491;1300,213;1268,122;1297,62;1284,23;4,793;2,128;23,036;21,139;2,05;52,102
894,8429825;0,644;0,641;0,637;0,636;0,629;3,129;0,70159;70,159;29,107;39,005;46,471;51,305;53,598;55,21;1300,213;1267,838;1295,168;1282,009;4,805;2,11;23,036;21,137;2,064;52,822
894,8513714;0,644;0,641;0,638;0,636;0,629;3,133;0,70149;70,149;29,119;38,869;46,509;51,292;53,791;55,435;1300,896;1268,179;1298,304;1285,426;4,795;2,068;23,112;21,139;2,065;52,183
894,8597622;0,644;0,641;0,638;0,637;0,628;3,132;0,70159;70,159;29,124;39,042;46,5;51,291;53,782;55,449;1300,1;1267,61;1301,954;1288,958;4,795;2,09;23,034;21,126;2,069;52,134
894,8681528;0,644;0,641;0,638;0,637;0,629;3,133;0,70149;70,149;29,108;38,928;46,484;51,279;53,829;55,491;1300,384;1267,667;1304,635;1292,204;4,796;2,09;23,036;21,13;2,043;52,04
894,8765419;0,643;0,641;0,639;0,637;0,629;3,133;0,70149;70,149;29,113;38,978;46,51;51,341;53,76;55,398;1300,612;1267,667;1304,121;1291,236;4,795;2,171;23,036;21,139;2,057;52,361
894,8849314;0,644;0,641;0,639;0,636;0,628;3,132;0,70154;70,154;29,121;39,013;46,515;51,283;53,78;55,451;1300,043;1267,667;1298,932;1285,483;4,795;2,148;23,036;21,107;2,061;52,169
894,8933211;0,643;0,641;0,639;0,636;0,628;3,132;0,70154;70,154;29,101;39,998;46,556;51,283;53,803;55,491;1300,384;1267,895;1295,453;1281,667;4,794;2,128;23,038;21,137;2,049;52,087
894,9017108;0,644;0,642;0,64;0,636;0,628;3,133;0,70159;70,159;29,095;39,159;46,541;51,212;53,679;55,314;1301,237;1268,862;1298,818;1285,483;4,792;2,04;23,036;21,139;2,056;52,515
894,9101003;0,644;0,641;0,64;0,636;0,628;3,133;0,70159;70,159;29,099;39,036;46,524;51,202;53,696;55,399;1301,237;1268,805;1304,35;1291,122;4,797;2,068;23,036;21,135;2,061;52,436
894,9184906;0,643;0,641;0,639;0,637;0,628;3,133;0,70149;70,149;29,107;38,968;46,529;51,235;53,753;55,435;1298,564;1266,074;1303,437;1289,983;4,797;2,191;23,036;21,274;2,063;52,16
894,9268794;0,643;0,641;0,639;0,636;0,628;3,132;0,70149;70,149;29,113;38,86;46,501;51,249;53,779;55,499;1303,399;1271,252;1297,734;1284,287;4,793;2,149;23,034;21,065;2,05;52,008
894,9352692;0,645;0,641;0,639;0,636;0,628;3,132;0,70149;70,149;29,113;38,736;46,472;51,209;53,697;55,4;1302,261;1269,886;1295,51;1280,87;4,796;2,126;23,036;21,065;2,069;52,306
894,9436594;0,644;0,64;0,64;0,637;0,628;3,134;0,70149;70,149;29,108;38,768;46,498;51,221;53,753;55,471;1301,294;1269,602;1296,536;1283,148;4,793;2,068;23,036;21,065;2,071;52,038
894,9520497;0,644;0,641;0,64;0,637;0,628;3,133;0,70154;70,154;29,113;38,869;46,51;51,227;53,768;55,5;1302,375;1269,943;1300,643;1288,16;4,796;2,067;23,036;21,069;2,065;52,071
894,9604397;0,644;0,642;0,64;0,636;0,628;3,133;0,70159;70,159;29,108;38,866;46,474;51,25;53,765;55,438;1303,797;1271,707;1304,178;1291,578;4,816;2,089;23,036;21,141;2,063;52,145
894,9688283;0,644;0,641;0,64;0,637;0,628;3,133;0,70159;70,159;29,092;38,824;46,477;51,268;53,77;55,476;1302,944;1270,74;1305,718;1293,457;4,793;2,092;23,077;21,141;2,057;52,073
894,9772181;0,644;0,641;0,64;0,637;0,628;3,134;0,70149;70,149;29,112;39,016;46,524;51,28;53,783;55,465;1302,432;1270,228;1300,015;1286,736;4,795;2,149;23,036;21,065;2,061;52,076
894,9856089;0,644;0,641;0,639;0,636;0,628;3,133;0,70149;70,149;29,104;38,878;46,513;51,262;53,75;55,418;1302,204;1269,943;1296,08;1282,749;4,795;2,126;23,036;21,065;2,067;52,205
894,9939989;0,644;0,642;0,64;0,637;0,628;3,133;0,70149;70,149;29,104;39,164;46,524;51,267;53,787;55,47;1302,489;1270;1295,852;1283,148;4,828;2,068;23,102;21,065;2,069;52,044
895,0023881;0,645;0,642;0,64;0,636;0,628;3,134;0,70154;70,154;29,108;39,015;46,539;51,273;53,811;55,482;1302,659;1270,398;1299,673;1285,711;4,795;2,09;23,036;21,065;2,071;52,003
895,0107792;0,644;0,642;0,639;0,635;0,628;3,132;0,70149;70,149;29,093;38,936;46,504;51,301;53,756;55,451;1302,659;1270;1301,954;1288,559;4,794;2,068;23,038;21,069;2,069;52,12
895,0191672;0,644;0,642;0,639;0,636;0,628;3,133;0,70149;70,149;29,104;38,854;46,039;51,338;53,814;55,47;1301,465;1269,829;1304,292;1289,926;4,796;2,088;23,038;21,065;2,071;51,988
895,0275569;0,643;0,642;0,639;0,638;0,629;3,133;0,70149;70,149;29,102;39,726;45,688;51,342;53,785;55,453;1301,351;1269,09;1305,718;1292,261;4,794;2,089;23,036;21,065;2,057;52,133
895,0359469;0,644;0,642;0,638;0,637;0,628;3,133;0,70154;70,154;29,102;39,094;45,568;51,313;53,786;55,492;1299,929;1267,496;1299,844;1286,395;4,793;2,148;23,036;21,132;2,061;52,059
895,0443389;0,644;0,641;0,639;0,636;0,628;3,132;0,70159;70,159;29,112;38,954;45,492;51,28;53,68;55,468;1298,848;1266,529;1294,312;1281,041;4,795;2,108;23,036;21,069;2,035;52,039
895,0527272;0,644;0,641;0,639;0,636;0,628;3,133;0,70159;70,159;29,101;38,858;45,487;51,275;53,742;55,409;1297,824;1266,187;1299,559;1286,167;4,794;2,046;23,038;21,065;2,065;53,469
895,0611164;0,644;0,641;0,639;0,636;0,628;3,133;0,70159;70,159;29,09;38,896;45,588;51,277;53,741;55,441;1298,678;1266,643;1303,437;1290,097;4,795;2,068;23,038;21,067;2,069;53,317
895,069525;0,644;0,641;0,638;0,636;0,629;3,131;0,70159;70,159;29,093;38,979;45,625;51,279;53,79;55,485;1298,791;1266,756;1305,718;1291,92;4,794;2,091;23,038;21,023;2,07;53,182
895,0778958;0,644;0,641;0,638;0,636;0,628;3,133;0,70149;70,149;29,105;40,12;45,665;51,317;53,793;55,482;1301,067;1268,748;1299,787;1286,338;4,794;2,149;23,036;21,065;2,05;53,192
895,0862858;0,644;0,641;0,639;0,636;0,628;3,133;0,70149;70,149;29,098;39,025;45,691;51,292;53,104;55,465;1300,156;1268,065;1295,453;1283,034;4,795;2,126;23,038;21,065;2,053;52,52
895,0946767;0,644;0,642;0,639;0,637;0,628;3,134;0,70144;70,144;29,105;38,945;45,648;51,192;53,719;55,381;1301,18;1268,805;1297,506;1284,743;4,794;2,046;23,06;21,067;2,065;52,688
895,1030653;0,644;0,641;0,638;0,636;0,628;3,133;0,70149;70,149;29,098;38,845;45,639;51,244;53,714;55,379;1301,067;1268,805;1301,099;1288,388;4,796;2,047;23,038;21,139;2,068;52,629
895,111455;0,645;0,641;0,638;0,637;0,628;3,133;0,70159;70,159;29,124;38,905;45,65;51,259;53,75;55,438;1301,237;1269,203;1304,749;1292,204;4,815;2,088;23,036;21,139;2,069;52,474
895,1198447;0,645;0,641;0,637;0,636;0,628;3,131;0,70149;70,149;29,104;39,566;45,65;51,266;53,815;55,474;1300,498;1268,691;1301,27;1288,73;4,797;2,171;23,036;21,067;2,069;52,316
895,1282358;0,644;0,641;0,638;0,637;0,628;3,133;0,70159;70,159;29,098;38,968;45,65;51,262;53,812;55,488;1301,124;1268,35;1296,536;1284,059;4,792;2,149;23,036;21,065;2,043;52,323
895,1366236;0,643;0,641;0,638;0,636;0,628;3,13;0,70154;70,154;29,095;38,972;45,642;51,242;53,753;55,418;1301,124;1268,464;1294,255;1281,097;4,795;2,068;23,039;21,141;2,064;52,47
895,1450133;0,645;0,642;0,638;0,637;0,628;3,134;0,70159;70,159;29,113;38,86;45,653;51,253;53,806;55,459;1302,034;1268,919;1301,441;1288,844;4,816;2,068;23,036;21,209;2,066;52,283
895,1534042;0,645;0,641;0,639;0,636;0,628;3,133;0,70144;70,144;29,089;38,793;45,639;51,246;53,441;55,478;1300,327;1267,667;1305,034;1291,92;4,796;2,092;23,038;21,141;2,044;52,3
895,1617939;0,645;0,641;0,638;0,634;0,627;3,129;0,70159;70,159;29,093;38,786;45,666;51,259;53,747;55,411;1298,052;1265,732;1300,928;1287,875;4,795;2,166;23,036;21,065;2,068;52,404
895,1701847;0,644;0,641;0,639;0,636;0,628;3,132;0,70144;70,144;29,086;38,971;45,637;51,271;53,756;55,438;1299,189;1266,927;1297,62;1284,287;4,794;2,126;23,034;21,067;2,072;52,405
895,1785739;0,645;0,641;0,639;0,636;0,628;3,133;0,70154;70,154;29,095;39,206;45,62;51,249;53,775;55,446;1299,872;1267,382;1295,225;1282,18;4,794;2,128;23,036;21,141;2,076;52,358
895,1869642;0,644;0,641;0,639;0,635;0,628;3,13;0,70149;70,149;29,107;39,003;45,633;51,267;53,814;55,487;1299,645;1267,496;1297,734;1284,287;4,795;2,068;23,036;21,137;2,078;52,311
895,1953519;0,644;0,641;0,639;0,637;0,628;3,133;0,70154;70,154;29,09;38,903;45,643;51,28;53,833;55,498;1300,043;1267,724;1300,3;1287,762;4,793;2,09;23,036;21,141;2,08;52,209
895,2037422;0,644;0,641;0,638;0,635;0,627;3,13;0,70159;70,159;29,115;39,326;45,66;51,22;53,673;55,267;1299,645;1267,667;1302,981;1290,439;4,793;2,089;23,036;21,135;2,073;52,816
895,2121319;0,644;0,641;0,639;0,635;0,629;3,133;0,70154;70,154;29,095;39,089;45,662;51,281;53,719;55,383;1301,18;1268,805;1304,578;1291,977;4,796;2,091;23,036;21,137;2,079;52,45
895,2205228;0,644;0,642;0,639;0,636;0,628;3,133;0,70154;70,154;29,121;38,998;45,668;51,26;53,718;55,389;1299,758;1267,439;1304,178;1291,236;4,795;2,171;23,038;21,137;2,082;52,486
895,2289122;0,645;0,641;0,639;0,636;0,628;3,131;0,70154;70,154;29,122;39,018;45,645;51,276;53,755;55,399;1299,246;1266,586;1298,989;1286,452;4,794;2,128;23,036;21,065;2,084;52,353
895,2373203;0,645;0,641;0,638;0,635;0,628;3,13;0,70149;70,149;29,11;38,941;45,627;51,268;53,779;55,45;1299,986;1267,269;1296,365;1283,319;4,794;2,127;23,036;21,141;2,084;52,329
895,2456928;0,645;0,642;0,638;0,636;0,628;3,133;0,70149;70,149;29,096;39,056;45,604;51,293;53,825;55,484;1300,782;1267,951;1294,369;1281,496;4,794;2,109;23,036;21,135;2,068;52,153
895,2540803;0,645;0,642;0,639;0,636;0,628;3,134;0,70154;70,154;29,101;38,912;45,581;51,24;53,775;55,463;1301,01;1267,61;1300,015;1287,591;4,796;2,063;23,034;21,065;2,07;52,276
895,2624706;0,644;0,641;0,64;0,635;0,628;3,133;0,70154;70,154;29,107;38,819;45,591;51,378;53,836;55,495;1299,076;1267,724;1304,578;1292,09;4,793;2,069;23,036;21,137;2,076;52,097
895,2708603;0,645;0,641;0,639;0,636;0,628;3,133;0,70149;70,149;29,107;39,131;45,608;51,329;53,761;55,455;1299,246;1267,61;1302,296;1289,869;4,793;2,171;23,038;21,139;2,084;52,308
895,2792558;0,644;0,641;0,64;0,636;0,628;3,132;0,70159;70,159;29,108;39,231;45,633;51,331;53,809;55,486;1299,474;1267,61;1296,879;1284,002;4,796;2,128;23,041;21,137;2,072;52,141
895,2876408;0,644;0,641;0,64;0,636;0,628;3,133;0,70159;70,159;29,113;39,363;45,628;51,298;53,747;55,448;1299,133;1266,643;1295,111;1282,123;4,799;2,047;23,034;21,065;2,08;52,187
895,2960303;0,644;0,641;0,639;0,635;0,628;3,131;0,70154;70,154;29,113;39,05;45,607;51,281;53,804;55,49;1299,076;1266,586;1301,099;1288,616;4,793;2,068;23,034;21,065;2,042;52,083
895,3044383;0,645;0,641;0,64;0,637;0,628;3,134;0,70149;70,149;29,104;38,959;45,57;51,256;53,735;55,444;1305,845;1273,414;1304,521;1291,464;4,795;2,068;23,036;20,866;2,066;52,274
895,3128094;0,645;0,641;0,64;0,637;0,628;3,134;0,70159;70,159;29,102;39,144;45,61;51,25;53,761;55,467;1301,977;1269,033;1303,437;1290,04;4,794;2,149;23,038;21,135;2,068;52,125
895,3211986;0,645;0,641;0,639;0,636;0,628;3,133;0,70154;70,154;29,102;39,057;45,659;51,276;52,887;55,355;1300,668;1268,862;1297,677;1285,085;4,795;2,132;23,036;21,065;2,061;52,332
895,3295886;0,644;0,64;0,638;0,636;0,628;3,128;0,70149;70,149;29,086;39,086;45,662;51,154;53,665;55,324;1298,791;1266,643;1295,339;1282,464;4,794;2,129;23,034;21,065;2,064;52,5
895,3379797;0,644;0,64;0,638;0,636;0,627;3,129;0,70149;70,149;29,089;39,054;45,682;51,152;53,643;55,346;1298,45;1266,358;1297,734;1285,028;4,793;2,068;23,036;20,93;2,066;52,468
895,3463683;0,645;0,641;0,639;0,636;0,628;3,133;0,70149;70,149;29,092;39,025;45,721;51,144;53,688;55,368;1302,09;1269,886;1300,015;1287,705;4,795;2,068;23,036;21,065;2,069;52,457
895,3547578;0,645;0,641;0,64;0,636;0,628;3,132;0,70159;70,159;29,093;38,904;45,727;51,163;53,713;55,407;1302,261;1269,09;1303,095;1290,667;4,798;2,09;23,036;21,063;2,069;52,266
895,3631481;0,644;0,642;0,639;0,638;0,628;3,134;0,70154;70,154;29,098;39,017;45,77;51,195;53,76;55,454;1301,067;1268,862;1305,091;1292,717;4,815;2,09;23,036;21,065;2,07;52,135
895,3715378;0,645;0,641;0,64;0,637;0,628;3,134;0,70149;70,149;29,093;39,422;45,816;51,218;53,786;55,492;1302,318;1269,886;1301,213;1288,73;4,793;2,148;23,036;21,067;2,055;52,099
895,3799283;0,644;0,641;0,639;0,638;0,628;3,134;0,70154;70,154;29,102;39,148;45,819;51,239;53,809;55,483;1302,887;1269,943;1297,962;1285,312;4,795;2,127;23,036;21,063;2,054;52,082
895,3883172;0,644;0,641;0,639;0,637;0,628;3,133;0,70154;70,154;29,095;39,07;45,862;51,242;53,756;55,459;1302,147;1269,545;1295,51;1282,464;4,796;2,11;23,038;21,065;2,058;52,128
895,3967061;0,643;0,641;0,639;0,637;0,628;3,132;0,70159;70,159;29,081;39,004;45,894;51,265;53,792;55,483;1301,124;1268,976;1296,708;1284,059;4,793;2,047;23,036;21,065;2,062;52,056
895,4050961;0,643;0,641;0,639;0,637;0,627;3,13;0,70149;70,149;29,089;38,959;45,94;51,224;53,529;55,173;1297,426;1264,765;1302,296;1289,926;4,795;2,09;23,036;21,137;2,057;52,799
895,4134864;0,644;0,641;0,64;0,637;0,628;3,131;0,70149;70,149;29,102;39,114;46,09;51,277;53,682;55,358;1297,654;1265,163;1305,262;1293,002;4,793;2,077;23,038;21,139;2,072;52,328
895,4218775;0,643;0,64;0,639;0,637;0,628;3,128;0,70154;70,154;29,089;39,06;46,322;51,234;53,716;55,39;1297,654;1265,22;1300,072;1288,274;4,796;2,17;23,036;21,139;2,073;52,292
895,4302669;0,643;0,641;0,639;0,636;0,628;3,129;0,70159;70,159;29,102;39,266;46,411;51,208;53,752;55,449;1296,573;1263,627;1296,594;1284,287;4,793;2,129;23,036;21,141;2,073;52,181
895,4386556;0,643;0,642;0,639;0,637;0,628;3,131;0,70159;70,159;29,096;39,178;46,428;51,224;53,783;55,471;1296,744;1264,252;1294,312;1281,553;4,792;2,108;23,108;21,137;2,073;52,078
895,447045;0,644;0,642;0,639;0,638;0,629;3,134;0,70159;70,159;29,102;39,01;46,445;51,271;53,567;55,497;1301,124;1268,464;1300,015;1287,477;4,796;2,068;23,112;20,993;2,029;52,027
895,4554353;0,645;0,642;0,64;0,636;0,628;3,135;0,70144;70,144;29,108;38,885;46,341;51,218;53,721;55,409;1302,375;1270,455;1303,551;1291,521;4,793;2,089;23,112;21,141;2,068;52,27
895,463825;0,644;0,642;0,64;0,637;0,628;3,134;0,70149;70,149;29,104;38,806;46,218;51,226;53,711;55,411;1302,204;1270;1304,578;1291,293;4,793;2,15;22,973;21,135;2,07;52,195
895,4722144;0,645;0,642;0,639;0,636;0,628;3,133;0,70154;70,154;29,112;38,717;46,136;51,239;53,744;55,43;1302,432;1270,455;1299,331;1285,996;4,793;2,148;23,038;21,139;2,07;52,151
895,4806044;0,644;0,641;0,638;0,637;0,629;3,133;0,70159;70,159;29,108;38,927;46,148;51,245;53,786;55,474;1302,83;1270;1295,909;1282,692;4,796;2,128;23,036;21,141;2,072;52,063
895,488995;0,643;0,64;0,637;0,635;0,627;3,127;0,70154;70,154;29,104;38,95;46,122;51,146;53,265;55,054;1296,288;1263,114;1294,426;1281,952;4,797;2,126;23,036;21,204;2,062;53,074
895,497385;0,644;0,641;0,639;0,635;0,628;3,132;0,70159;70,159;29,093;38,814;46,111;51,142;53,654;55,36;1300,384;1268,122;1299,844;1286,622;4,795;2,068;23,036;21,134;2,065;52,397
895,5057742;0,644;0,641;0,639;0,636;0,629;3,131;0,70154;70,154;29,095;38,93;46,111;51,171;53,65;55,353;1299,986;1267,781;1303,152;1290,894;4,794;2,09;23,036;21,139;2,067;52,374
895,5141644;0,644;0,641;0,639;0,636;0,628;3,132;0,70154;70,154;29,104;38,91;46,13;51,199;53,702;55,375;1300,1;1268,122;1305,49;1293,059;4,795;2,088;23,034;21,135;2,069;52,234
895,5225528;0,644;0,641;0,639;0,636;0,628;3,133;0,70154;70,154;29,11;38,856;46,142;51,199;53,752;55,44;1300,668;1267,667;1301,27;1289,413;4,815;2,126;23,038;21,139;2,069;52,188
895,5309431;0,644;0,641;0,639;0,637;0,628;3,133;0,70154;70,154;29,098;38,969;46,136;51,243;53,775;55,481;1301,18;1268,634;1298,59;1286,11;4,796;2,128;23,036;21,135;2,07;52,067
895,5393331;0,644;0,641;0,638;0,636;0,628;3,13;0,70149;70,149;29,104;38,904;46,168;51,234;53,031;55,343;1299,645;1267,61;1296,594;1284,002;4,795;2,108;23,036;21,139;2,063;52,361
895,5477278;0,645;0,641;0,638;0,636;0,628;3,133;0,70139;70,139;29,119;38,853;46,194;51,178;53,693;55,363;1300,043;1267,667;1294,94;1282,521;4,792;2,107;23,036;21,141;2,065;52,364
895,5561119;0,644;0,642;0,637;0,637;0,628;3,13;0,70149;70,149;29,102;38,72;46,186;51,188;53,688;55,352;1299,815;1266,586;1297,506;1284,458;4,792;2,046;23,038;21,063;2,067;52,376
895,5645028;0,644;0,641;0,637;0,637;0,628;3,129;0,70154;70,154;29,105;38,652;46,182;51,197;53,727;55,374;1299,986;1266,756;1302,182;1289,698;4,795;2,068;23,036;21,065;2,069;52,332
895,5728933;0,644;0,642;0,638;0,637;0,628;3,133;0,70149;70,149;29,101;38,847;46,157;51,267;53,767;55,425;1300,156;1268,691;1305,718;1293,173;4,794;2,09;23,036;21,135;2,069;52,204
895,5812828;0,643;0,641;0,638;0,637;0,628;3,131;0,70159;70,159;29,098;38,833;46,153;51,271;53,8;55,473;1298,848;1267,098;1300,015;1287,705;4,816;2,149;23,036;21,065;2,069;52
895,5896711;0,644;0,64;0,638;0,636;0,627;3,128;0,70149;70,149;29,099;38,731;46,146;51,187;53,486;55,136;1298,848;1266,529;1296,651;1284,116;4,793;2,106;23,038;21,065;2,068;52,737
895,5980614;0,644;0,641;0,639;0,637;0,628;3,131;0,70154;70,154;29,098;38,898;46,203;51,205;53,705;55,402;1298,848;1267,041;1295,054;1282,123;4,794;2,128;23,036;21,067;2,068;53,454
895,6064519;0,644;0,641;0,639;0,637;0,628;3,133;0,70139;70,139;29,096;38,734;46,231;51,208;53,696;55,402;1298,848;1267,041;1299,787;1286,565;4,795;2,046;23,036;21,065;2,071;53,364
895,6148406;0,645;0,641;0,639;0,637;0,628;3,133;0,70149;70,149;29,108;38,896;46,254;51,206;53,747;55,408;1300,1;1267,724;1304,635;1292,204;4,815;2,069;23,036;21,141;2,073;53,156
895,6232311;0,644;0,642;0,639;0,637;0,627;3,132;0,70159;70,159;29,104;38,819;46,205;51,245;53,78;55,465;1300,498;1268,634;1302,182;1289,072;4,772;2,17;23,024;21,137;2,073;52,96
895,6316206;0,645;0,641;0,638;0,637;0,627;3,131;0,70144;70,144;29,112;39,307;46,214;51,305;53,418;55,481;1299,986;1267,61;1297,734;1284,629;4,795;2,129;23,034;21,067;2,048;52,926
895,6400114;0,645;0,641;0,638;0,637;0,627;3,129;0,70154;70,154;29,107;38,914;46,243;51,212;53,708;55,37;1298,905;1266,472;1295,51;1282,977;4,796;2,11;23,036;21,065;2,066;53,345
895,6484;0,644;0,64;0,637;0,637;0,627;3,128;0,70159;70,159;29,096;38,812;46,28;51,226;53,716;55,402;1298,678;1266,472;1296,651;1283,433;4,792;2,046;23,036;21,065;2,069;53,144
895,6567889;0,644;0,64;0,638;0,636;0,627;3,129;0,70154;70,154;29,09;38,745;46,287;51,228;53,76;55,451;1299,701;1266,87;1301,213;1288,844;4,795;2,068;23,036;21,065;2,069;53,104
895,6651794;0,645;0,641;0,639;0,636;0,627;3,131;0,70164;70,164;29,107;38,655;46,289;51,215;53,736;55,507;1299,36;1266,529;1304,635;1291,977;4,795;2,09;23,036;21,065;2,043;52,4
895,6735694;0,644;0,641;0,639;0,637;0,627;3,132;0,70154;70,154;29,098;38,753;46,278;51,179;53,723;55,411;1300,156;1267,781;1302,182;1288,958;4,794;2,167;23,11;21,137;2,069;52,434
895,6819597;0,644;0,641;0,639;0,636;0,627;3,132;0,70154;70,154;29,095;38,882;46,209;51,215;53,759;55,48;1299,076;1266,756;1298,247;1285,255;4,793;2,126;23,036;21,067;2,069;52,258
895,6903494;0,644;0,641;0,638;0,637;0,627;3,132;0,70159;70,159;29,11;38,785;46,177;51,232;53,787;55,485;1299,417;1266,813;1295,624;1282,977;4,795;2,109;23,036;21,067;2,058;53,097
895,6987378;0,644;0,641;0,638;0,637;0,627;3,132;0,70159;70,159;29,087;38,593;46,212;51,266;53,692;55,51;1299,246;1266,529;1296,308;1283,034;4,796;2,024;23,036;21,065;2,043;52,921
895,7071275;0,644;0,641;0,638;0,637;0,627;3,132;0,70159;70,159;29,102;38,484;46,176;51,173;53,702;55,403;1302,204;1268,919;1303,152;1290,097;4,797;2,068;23,038;21,206;2,065;52,69
895,7155189;0,644;0,641;0,637;0,637;0,627;3,132;0,70159;70,159;29,104;38,741;46,148;51,198;53,718;55,427;1300,782;1268,407;1304,578;1291,293;4,798;2,148;23,034;21,135;2,068;52,456
895,7239081;0,644;0,641;0,639;0,637;0,627;3,132;0,70159;70,159;29,095;38,623;46,136;51,196;53,761;55,458;1298,848;1266,529;1297,905;1284,572;4,796;2,148;23,036;21,067;2,067;52,355
895,7322975;0,643;0,64;0,638;0,636;0,627;3,128;0,70144;70,144;29,083;38,549;46,113;51,214;53,787;55,49;1296,175;1264,196;1295,567;1282,407;4,795;2,108;23,036;20,94;2,068;52,204
895,7406864;0,643;0,64;0,64;0,637;0,627;3,132;0,70154;70,154;29,107;38,73;46,099;51,079;53,582;55,188;1302,318;1269,829;1295,51;1282,863;4,816;2,089;23,039;21,139;2,065;52,94
895,7490769;0,643;0,64;0,64;0,637;0,627;3,13;0,70159;70,159;29,093;38,648;46,078;51,15;53,661;55,373;1303,342;1270,171;1299,787;1286,622;4,795;2,089;23,036;21,135;2,067;52,453
895,7574664;0,644;0,64;0,64;0,638;0,627;3,134;0,70149;70,149;29,11;38,729;46,038;51,179;53,664;55,367;1303,285;1271,081;1301,156;1288,844;4,796;2,089;23,038;21,141;2,069;52,475
895,7658567;0,645;0,64;0,639;0,637;0,627;3,131;0,70159;70,159;29,104;38,621;46,062;51,182;53,705;55,405;1301,635;1269,886;1303,095;1291,065;4,796;2,09;23,036;21,065;2,069;52,279
895,7742456;0,645;0,64;0,639;0,639;0,628;3,133;0,70159;70,159;29,101;38,739;46,078;51,178;53,76;55,448;1303,285;1270,683;1304,578;1292,432;4,793;2,09;23,036;21,139;2,072;52,214
895,7826356;0,644;0,64;0,639;0,637;0,627;3,133;0,70149;70,149;29,105;38,773;46,087;51,238;53,802;55,479;1302,489;1270,398;1304,635;1292,261;4,795;2,148;23,038;21,139;2,073;52,176
895,7910253;0,644;0,641;0,64;0,637;0,627;3,132;0,70154;70,154;29,098;38,659;46,093;51,24;53,624;55,345;1302,83;1270,911;1300,072;1287,42;4,794;2,129;23,038;21,141;2,064;52,505
895,7994161;0,645;0,64;0,639;0,637;0,628;3,132;0,70149;70,149;29,107;38,672;46,065;51,223;53,741;55,45;1302,887;1270,285;1296,708;1283,945;4,795;2,128;23,036;21,139;2,067;52,194
895,8078064;0,644;0,641;0,639;0,636;0,627;3,131;0,70159;70,159;29,116;38,963;46,039;51,2;53,759;55,471;1302,375;1270;1295,225;1281,895;4,796;2,126;23,038;21,067;2,069;52,119
895,8161944;0,645;0,64;0,64;0,636;0,628;3,133;0,70159;70,159;29,104;38,653;46,07;51,205;53,773;55,479;1302,432;1269,943;1298,875;1285,54;4,815;2,048;23,038;21,139;2,052;52,179
895,8245842;0,644;0,641;0,64;0,637;0,628;3,133;0,70149;70,149;29,11;38,747;46,082;51,144;53,788;55,503;1304,081;1270,967;1303,551;1291,179;4,794;2,068;23,036;21,139;2,014;52,11
895,8329747;0,645;0,641;0,639;0,637;0,628;3,133;0,70159;70,159;29,102;38,674;46,107;51,056;53,639;55,304;1303,569;1270,74;1305,718;1292,546;4,795;2,129;23,034;21,141;2,061;52,624
895,8413644;0,645;0,641;0,638;0,637;0,627;3,129;0,70144;70,144;29,116;38,65;46,15;51,145;53,669;55,375;1302,659;1270,228;1298,989;1286,11;4,811;2,148;23,036;21,067;2,065;52,47
895,8497569;0,644;0,641;0,639;0,636;0,627;3,131;0,70154;70,154;29,102;38,836;46,125;51,152;53,679;55,4;1302,147;1269,943;1296,194;1282,977;4,795;2,128;23,036;21,067;2,069;52,347
895,8581447;0,644;0,64;0,639;0,637;0,628;3,129;0,70139;70,139;29,125;38,63;46,117;51,173;53,734;55,44;1301,977;1269,488;1294,598;1281,952;4,796;2,09;23,036;21,065;2,067;52,207
